e_field charge_filename light_filename charge_thresholds light_samples
500.000 /global/cfs/cdirs/dune/www/data/Module3/run3/packet/tpc12/tpc12-packet-2023_03_15_19_20_CET.h5 - medm 1024
500.000 /global/cfs/cdirs/dune/www/data/Module3/run3/packet/tpc12/tpc12-packet-2023_03_15_19_31_CET.h5 - medm 1024
500.000 /global/cfs/cdirs/dune/www/data/Module3/run3/packet/tpc12/tpc12-packet-2023_03_15_19_41_CET.h5 - medm 1024
500.000 /global/cfs/cdirs/dune/www/data/Module3/run3/packet/tpc12/tpc12-packet-2023_03_15_19_51_CET.h5 - medm 1024
500.000 /global/cfs/cdirs/dune/www/data/Module3/run3/packet/tpc12/tpc12-packet-2023_03_15_20_01_CET.h5 - medm 1024
500.000 /global/cfs/cdirs/dune/www/data/Module3/run3/packet/tpc12/tpc12-packet-2023_03_15_20_11_CET.h5 - medm 1024
500.000 /global/cfs/cdirs/dune/www/data/Module3/run3/packet/tpc12/tpc12-packet-2023_03_15_20_21_CET.h5 - medm 1024
500.000 /global/cfs/cdirs/dune/www/data/Module3/run3/packet/tpc12/tpc12-packet-2023_03_15_20_31_CET.h5 - medm 1024
500.000 /global/cfs/cdirs/dune/www/data/Module3/run3/packet/tpc12/tpc12-packet-2023_03_15_20_41_CET.h5 - medm 1024
500.000 /global/cfs/cdirs/dune/www/data/Module3/run3/packet/tpc12/tpc12-packet-2023_03_15_20_51_CET.h5 - medm 1024
500.000 /global/cfs/cdirs/dune/www/data/Module3/run3/packet/tpc12/tpc12-packet-2023_03_15_21_01_CET.h5 - medm 1024
500.000 /global/cfs/cdirs/dune/www/data/Module3/run3/packet/tpc12/tpc12-packet-2023_03_15_21_11_CET.h5 - medm 1024
500.000 /global/cfs/cdirs/dune/www/data/Module3/run3/packet/tpc12/tpc12-packet-2023_03_15_21_21_CET.h5 - medm 1024
500.000 /global/cfs/cdirs/dune/www/data/Module3/run3/packet/tpc12/tpc12-packet-2023_03_16_02_24_CET.h5 - medm 1024
500.000 /global/cfs/cdirs/dune/www/data/Module3/run3/packet/tpc12/tpc12-packet-2023_03_16_02_34_CET.h5 - medm 1024
500.000 /global/cfs/cdirs/dune/www/data/Module3/run3/packet/tpc12/tpc12-packet-2023_03_16_02_44_CET.h5 - medm 1024
500.000 /global/cfs/cdirs/dune/www/data/Module3/run3/packet/tpc12/tpc12-packet-2023_03_16_02_54_CET.h5 - medm 1024
500.000 /global/cfs/cdirs/dune/www/data/Module3/run3/packet/tpc12/tpc12-packet-2023_03_16_03_04_CET.h5 - medm 1024
500.000 /global/cfs/cdirs/dune/www/data/Module3/run3/packet/tpc12/tpc12-packet-2023_03_16_03_14_CET.h5 - medm 1024
500.000 /global/cfs/cdirs/dune/www/data/Module3/run3/packet/tpc12/tpc12-packet-2023_03_16_03_24_CET.h5 - medm 1024
500.000 /global/cfs/cdirs/dune/www/data/Module3/run3/packet/tpc12/tpc12-packet-2023_03_16_03_34_CET.h5 - medm 1024
500.000 /global/cfs/cdirs/dune/www/data/Module3/run3/packet/tpc12/tpc12-packet-2023_03_16_03_44_CET.h5 - medm 1024
500.000 /global/cfs/cdirs/dune/www/data/Module3/run3/packet/tpc12/tpc12-packet-2023_03_16_03_54_CET.h5 - medm 1024
500.000 /global/cfs/cdirs/dune/www/data/Module3/run3/packet/tpc12/tpc12-packet-2023_03_16_04_04_CET.h5 - medm 1024
500.000 /global/cfs/cdirs/dune/www/data/Module3/run3/packet/tpc12/tpc12-packet-2023_03_16_04_14_CET.h5 - medm 1024
500.000 /global/cfs/cdirs/dune/www/data/Module3/run3/packet/tpc12/tpc12-packet-2023_03_16_04_24_CET.h5 - medm 1024
500.000 /global/cfs/cdirs/dune/www/data/Module3/run3/packet/tpc12/tpc12-packet-2023_03_16_04_34_CET.h5 - medm 1024
500.000 /global/cfs/cdirs/dune/www/data/Module3/run3/packet/tpc12/tpc12-packet-2023_03_16_04_44_CET.h5 - medm 1024
500.000 /global/cfs/cdirs/dune/www/data/Module3/run3/packet/tpc12/tpc12-packet-2023_03_16_04_55_CET.h5 - medm 1024
500.000 /global/cfs/cdirs/dune/www/data/Module3/run3/packet/tpc12/tpc12-packet-2023_03_16_05_05_CET.h5 - medm 1024
500.000 /global/cfs/cdirs/dune/www/data/Module3/run3/packet/tpc12/tpc12-packet-2023_03_16_05_15_CET.h5 - medm 1024
500.000 /global/cfs/cdirs/dune/www/data/Module3/run3/packet/tpc12/tpc12-packet-2023_03_16_05_25_CET.h5 - medm 1024
500.000 /global/cfs/cdirs/dune/www/data/Module3/run3/packet/tpc12/tpc12-packet-2023_03_16_05_35_CET.h5 - medm 1024
500.000 /global/cfs/cdirs/dune/www/data/Module3/run3/packet/tpc12/tpc12-packet-2023_03_16_05_45_CET.h5 - medm 1024
500.000 /global/cfs/cdirs/dune/www/data/Module3/run3/packet/tpc12/tpc12-packet-2023_03_16_05_55_CET.h5 - medm 1024
500.000 /global/cfs/cdirs/dune/www/data/Module3/run3/packet/tpc12/tpc12-packet-2023_03_16_06_05_CET.h5 - medm 1024
500.000 /global/cfs/cdirs/dune/www/data/Module3/run3/packet/tpc12/tpc12-packet-2023_03_16_06_15_CET.h5 - medm 1024
500.000 /global/cfs/cdirs/dune/www/data/Module3/run3/packet/tpc12/tpc12-packet-2023_03_16_06_25_CET.h5 - medm 1024
500.000 /global/cfs/cdirs/dune/www/data/Module3/run3/packet/tpc12/tpc12-packet-2023_03_16_06_35_CET.h5 - medm 1024
500.000 /global/cfs/cdirs/dune/www/data/Module3/run3/packet/tpc12/tpc12-packet-2023_03_16_06_45_CET.h5 - medm 1024
500.000 /global/cfs/cdirs/dune/www/data/Module3/run3/packet/tpc12/tpc12-packet-2023_03_16_06_55_CET.h5 - medm 1024
500.000 /global/cfs/cdirs/dune/www/data/Module3/run3/packet/tpc12/tpc12-packet-2023_03_16_07_05_CET.h5 - medm 1024
500.000 /global/cfs/cdirs/dune/www/data/Module3/run3/packet/tpc12/tpc12-packet-2023_03_16_07_15_CET.h5 - medm 1024
500.000 /global/cfs/cdirs/dune/www/data/Module3/run3/packet/tpc12/tpc12-packet-2023_03_16_07_25_CET.h5 - medm 1024
500.000 /global/cfs/cdirs/dune/www/data/Module3/run3/packet/tpc12/tpc12-packet-2023_03_16_07_35_CET.h5 - medm 1024
500.000 /global/cfs/cdirs/dune/www/data/Module3/run3/packet/tpc12/tpc12-packet-2023_03_16_07_46_CET.h5 - medm 1024
500.000 /global/cfs/cdirs/dune/www/data/Module3/run3/packet/tpc12/tpc12-packet-2023_03_16_07_56_CET.h5 - medm 1024
500.000 /global/cfs/cdirs/dune/www/data/Module3/run3/packet/tpc12/tpc12-packet-2023_03_16_09_06_CET.h5 - medm 1024
500.000 /global/cfs/cdirs/dune/www/data/Module3/run3/packet/tpc12/tpc12-packet-2023_03_16_09_16_CET.h5 - medm 1024
500.000 /global/cfs/cdirs/dune/www/data/Module3/run3/packet/tpc12/tpc12-packet-2023_03_16_09_26_CET.h5 - medm 1024
500.000 /global/cfs/cdirs/dune/www/data/Module3/run3/packet/tpc12/tpc12_low_light_thresh-packet-2023_03_17_04_08_CET.h5 /global/cfs/cdirs/dune/www/data/Module3/run3/LRS/cosmic/0cd8d631_20230317_040830.data medm 1024
500.000 /global/cfs/cdirs/dune/www/data/Module3/run3/packet/tpc12/tpc12_low_light_thresh-packet-2023_03_17_04_10_CET.h5 /global/cfs/cdirs/dune/www/data/Module3/run3/LRS/cosmic/0cd8d631_20230317_041034.data medm 1024
500.000 /global/cfs/cdirs/dune/www/data/Module3/run3/packet/tpc12/tpc12_low_light_thresh-packet-2023_03_17_04_12_CET.h5 /global/cfs/cdirs/dune/www/data/Module3/run3/LRS/cosmic/0cd8d631_20230317_041237.data medm 1024
500.000 /global/cfs/cdirs/dune/www/data/Module3/run3/packet/tpc12/tpc12_low_light_thresh-packet-2023_03_17_04_14_CET.h5 /global/cfs/cdirs/dune/www/data/Module3/run3/LRS/cosmic/0cd8d631_20230317_041441.data medm 1024
500.000 /global/cfs/cdirs/dune/www/data/Module3/run3/packet/tpc12/tpc12_low_light_thresh-packet-2023_03_17_04_16_CET.h5 /global/cfs/cdirs/dune/www/data/Module3/run3/LRS/cosmic/0cd8d631_20230317_041644.data medm 1024
500.000 /global/cfs/cdirs/dune/www/data/Module3/run3/packet/tpc12/tpc12_low_light_thresh-packet-2023_03_17_04_22_CET.h5 /global/cfs/cdirs/dune/www/data/Module3/run3/LRS/cosmic/0cd8d631_20230317_042255.data medm 1024
500.000 /global/cfs/cdirs/dune/www/data/Module3/run3/packet/tpc12/tpc12_low_light_thresh-packet-2023_03_17_04_24_CET.h5 /global/cfs/cdirs/dune/www/data/Module3/run3/LRS/cosmic/0cd8d631_20230317_042458.data medm 1024
500.000 /global/cfs/cdirs/dune/www/data/Module3/run3/packet/tpc12/tpc12_low_light_thresh-packet-2023_03_17_04_26_CET.h5 /global/cfs/cdirs/dune/www/data/Module3/run3/LRS/cosmic/0cd8d631_20230317_042702.data medm 1024
500.000 /global/cfs/cdirs/dune/www/data/Module3/run3/packet/tpc12/tpc12_low_light_thresh-packet-2023_03_17_04_29_CET.h5 /global/cfs/cdirs/dune/www/data/Module3/run3/LRS/cosmic/0cd8d631_20230317_042905.data medm 1024
500.000 /global/cfs/cdirs/dune/www/data/Module3/run3/packet/tpc12/tpc12_low_light_thresh-packet-2023_03_17_04_31_CET.h5 /global/cfs/cdirs/dune/www/data/Module3/run3/LRS/cosmic/0cd8d631_20230317_043108.data medm 1024
